x_m,y_m,time_mean_s,time_sd_s,time_ci_lower_s,time_ci_upper_s,time_prior_dominance,asymmetry_mean_ms,asymmetry_sd_ms,asymmetry_ci_lower_ms,asymmetry_ci_upper_ms,asymmetry_prior_dominance
3.45666667,0.366,0.37780255,0.0217838174,0.335107053,0.420498048,0.110235654,-16.7018051,14.830692,-45.7694272,12.365817,0.157281871
3.49733333,0.366,0.377518571,0.023771715,0.330926866,0.424110276,0.11685729,-17.7137837,15.6774387,-48.440999,13.0134315,0.161052478
3.538,0.366,0.377146038,0.026093093,0.326004515,0.42828756,0.124426249,-18.76031,16.7404603,-51.5710093,14.0503893,0.166284899
3.57866667,0.366,0.376681782,0.0287424224,0.320347669,0.433015895,0.132774136,-19.841983,18.0265248,-55.1733223,15.4893564,0.172844085
3.61933333,0.366,0.376122636,0.031713137,0.31396603,0.438279243,0.141735526,-20.9594016,19.5378293,-59.2528434,17.3340402,0.180547968
3.66,0.366,0.375465432,0.0349990694,0.306868517,0.444062348,0.151156946,-22.1131648,21.2734377,-63.8083365,19.5820069,0.189191749
-3.66,0.3965,0.42297561,0.0251626613,0.3736577,0.47229352,0.110626973,22.9039908,20.7902983,-17.8442452,63.6522267,0.188302946
-3.61933333,0.3965,0.421371034,0.0233632342,0.375579936,0.467162131,0.106290174,21.7862843,19.0953182,-15.6398516,59.2124201,0.17970583
-3.57866667,0.3965,0.419736693,0.0219510331,0.376713459,0.462759927,0.103217791,20.7026132,17.6158801,-13.8238773,55.2291037,0.172010115
-3.538,0.3965,0.418074638,0.0209114041,0.377089039,0.459060237,0.101500719,19.6524182,16.352687,-12.3982595,51.7030958,0.16541353
-3.49733333,0.3965,0.416386919,0.0202158487,0.376764584,0.456009254,0.101152821,18.6351396,15.3035691,-11.3593047,48.6295838,0.160092957
-3.45666667,0.3965,0.414675586,0.0198227544,0.375823702,0.453527471,0.102102269,17.6502179,14.4621528,-10.6950807,45.9955165,0.156181492
-3.416,0.3965,0.41294269,0.0196811016,0.374368439,0.45151694,0.104200141,16.6970938,13.8168258,-10.3833871,43.7775746,0.1537461
-3.37533333,0.3965,0.411190279,0.0197359146,0.372508597,0.449871961,0.107242933,15.7752076,13.3504153,-10.3911256,41.9415408,0.152772133
-3.33466667,0.3965,0.409420405,0.019933622,0.370351224,0.448489586,0.111000394,14.8839999,13.0408452,-10.675587,40.4435867,0.153160208
-3.294,0.3965,0.407635117,0.0202259592,0.367992966,0.447277269,0.115240387,14.0229111,12.8626936,-11.1875051,39.2333273,0.154737139
-3.25333333,0.3965,0.405836466,0.0205720005,0.365516086,0.446156846,0.119746433,13.1913819,12.7892396,-11.8750672,38.2578309,0.157277669
-3.21266667,0.3965,0.404026501,0.0209386378,0.362987526,0.445065477,0.124327586,12.3888526,12.7944575,-12.6878234,37.4655285,0.160530634
-3.172,0.3965,0.402207274,0.0213000815,0.360459881,0.443954666,0.128822396,11.6147637,12.8545483,-13.579688,36.8092155,0.164243238
-3.13133333,0.3965,0.400380833,0.0216369022,0.357973284,0.442788382,0.13309914,10.8685559,12.948847,-14.5107179,36.2478297,0.168179571
-3.09066667,0.3965,0.398549228,0.0219349542,0.355557508,0.441540949,0.137054023,10.1496695,13.0601602,-15.4477741,35.7471132,0.172132273
-3.05,0.3965,0.396714511,0.0221843656,0.353233954,0.440195069,0.140608488,9.45754513,13.1746949,-16.3643824,35.2794726,0.175928159
-3.00933333,0.3965,0.394878731,0.022378669,0.351017346,0.438740117,0.143706233,8.79162322,13.2817503,-17.2401291,34.8233755,0.179429399
-2.96866667,0.3965,0.393043939,0.0225140894,0.348917134,0.437170743,0.146310271,8.15134429,13.3733075,-18.0598568,34.3625454,0.182531827
-2.928,0.3965,0.391212183,0.0225889757,0.346938605,0.435485762,0.148400176,7.53614884,13.4436027,-18.8128283,33.885126,0.185161682
-2.88733333,0.3965,0.389385515,0.0226033541,0.345083755,0.433687275,0.149969551,6.94547737,13.4887319,-19.4919514,33.3829062,0.187271631
-2.84666667,0.3965,0.387565985,0.022558579,0.343351983,0.431779987,0.151023768,6.37877038,13.5063058,-20.0931026,32.8506433,0.188836664
-2.806,0.3965,0.385755642,0.0224570598,0.341740614,0.42977067,0.151577949,5.83546838,13.4951593,-20.6145578,32.2854946,0.189850184
-2.76533333,0.3965,0.383956537,0.0223020466,0.340245329,0.427667745,0.151655188,5.31501185,13.4551126,-21.0565243,31.686548,0.190320461
-2.72466667,0.3965,0.38217072,0.0220974588,0.338860496,0.425480943,0.151285002,4.81684132,13.3867761,-21.4207577,31.0544404,0.190267528
-2.684,0.3965,0.38040024,0.0218477473,0.337579442,0.423221038,0.150501983,4.34039726,13.2913911,-21.7102505,30.391045,0.189720539
-2.64333333,0.3965,0.378647149,0.0215577783,0.33639468,0.420899618,0.149344628,3.8851202,13.1706997,-21.9289769,29.6992173,0.188715539
-2.60266667,0.3965,0.376913495,0.0212327347,0.3352981,0.418528891,0.147854325,3.45045062,13.0268374,-22.0816814,28.9825827,0.187293624
-2.562,0.3965,0.37520133,0.0208780266,0.33428115,0.41612151,0.146074453,3.03582902,12.862241,-22.1737001,28.2453581,0.185499412
-2.52133333,0.3965,0.373512703,0.0204992066,0.333334997,0.41369041,0.144049579,2.64069592,12.6795704,-22.2108055,27.4921973,0.183379771
-2.48066667,0.3965,0.371849665,0.0201018875,0.332450689,0.41124864,0.141824704,2.2644918,12.481638,-22.1990691,26.7280527,0.180982752
-2.44,0.3965,0.370214265,0.0196916565,0.331619327,0.408809202,0.139444551,1.90665718,12.2713431,-22.1447333,25.9580477,0.178356647
-2.39933333,0.3965,0.368608554,0.0192739857,0.330832236,0.406384871,0.136952839,1.56663254,12.0516111,-22.0540911,25.1873562,0.175549156
-2.35866667,0.3965,0.367034581,0.0188541366,0.330081152,0.40398801,0.134391554,1.2438584,11.8253326,-21.9333676,24.4210844,0.172606595
-2.318,0.3965,0.365494397,0.0184370578,0.329358428,0.401630366,0.131800183,0.937775251,11.5953045,-21.7886039,23.6641544,0.169573138
-2.27733333,0.3965,0.363990052,0.0180272776,0.328657237,0.399322867,0.129214918,0.647823594,11.3641706,-21.6255415,22.9211887,0.16649006
-2.23666667,0.3965,0.362523596,0.017628794,0.327971795,0.397075397,0.126667851,0.373443931,11.1343639,-21.4495084,22.1963963,0.163394996
-2.196,0.3965,0.361097079,0.0172449666,0.327297566,0.394896593,0.124186177,0.114076763,10.9080509,-21.2653101,21.4934636,0.160321215
-2.15533333,0.3965,0.359712551,0.016878417,0.326631462,0.392793641,0.121791451,-0.130837409,10.6870802,-21.0771297,20.8154549,0.15729695
-2.11466667,0.3965,0.358372063,0.0165309441,0.325972008,0.390772118,0.119498963,-0.361858085,10.4729398,-20.888443,20.1647268,0.154344817
-2.074,0.3965,0.357077664,0.0162034659,0.325319454,0.388835873,0.117317291,-0.579544763,10.2667247,-20.7019554,19.5428658,0.151481384
-2.03333333,0.3965,0.355831404,0.0158959929,0.324675831,0.386986978,0.115248095,-0.784456943,10.0691198,-20.5195691,18.9506553,0.148716951
-1.99266667,0.3965,0.354635334,0.0156076436,0.324044915,0.385225753,0.113286219,-0.977154124,9.88040326,-20.3423887,18.3880804,0.146055611
-1.952,0.3965,0.353491504,0.0153367058,0.323432113,0.383550895,0.111420145,-1.15819581,9.70047178,-20.1707711,17.8543795,0.143495636
-1.91133333,0.3965,0.352401963,0.0150807493,0.322844238,0.381959689,0.109632821,-1.32814149,9.52889344,-20.0044294,17.3481465,0.141030275
-1.87066667,0.3965,0.351368762,0.0148367879,0.322289193,0.380448332,0.107902891,-1.48755067,9.36498918,-19.8425922,16.8674908,0.138648965
-1.83,0.3965,0.350393952,0.0146014938,0.32177555,0.379012354,0.106206291,-1.63698284,9.20794571,-19.6842248,16.4102591,0.136339025
-1.78933333,0.3965,0.349478665,0.014371946,0.321310169,0.377647162,0.104522255,-1.77696116,9.05720624,-19.5287592,15.9748369,0.134092229
-1.74866667,0.3965,0.348620375,0.0141475538,0.320891679,0.376349071,0.102848752,-1.90786331,8.91342861,-19.3778624,15.5621358,0.131921224
-1.708,0.3965,0.347815637,0.0139289779,0.320515343,0.375115932,0.101193095,-2.03003065,8.77787889,-19.2343571,15.1742958,0.129848047
-1.66733333,0.3965,0.347061008,0.0137175333,0.320175137,0.37394688,0.0995670791,-2.14380452,8.65208576,-19.101581,14.813972,0.127898187
-1.62666667,0.3965,0.346353044,0.013515013,0.319864105,0.372841983,0.0979856694,-2.24952625,8.53771056,-18.9831315,14.484079,0.126098637
-1.586,0.3965,0.345688301,0.0133235121,0.319574697,0.371801904,0.0964656794,-2.34753721,8.43641671,-18.8826101,14.1875357,0.124475928
-1.54533333,0.3965,0.345063334,0.0131452518,0.319299114,0.370827554,0.0950244555,-2.43817871,8.34974162,-18.8033716,13.9270141,0.123054211
-1.50466667,0.3965,0.344474701,0.0129824073,0.319029651,0.369919752,0.0936785854,-2.52179213,8.27897564,-18.7482862,13.704702,0.121853453
-1.464,0.3965,0.343918958,0.0128369405,0.318759017,0.369078899,0.0924426588,-2.59871878,8.22505413,-18.7195286,13.5220911,0.120887837
-1.42333333,0.3965,0.34339266,0.0127104446,0.318480646,0.368304674,0.0913281251,-2.66930003,8.18846927,-18.7184049,13.3798048,0.120164467
-1.38266667,0.3965,0.342892364,0.0126040063,0.318188966,0.367595763,0.0903422958,-2.7338772,8.16920809,-18.7452309,13.2774764,0.119682465
-1.342,0.3965,0.342414626,0.0125180943,0.317879612,0.36694964,0.089487549,-2.79279166,8.16672144,-18.7992715,13.2136882,0.119432533
-1.30133333,0.3965,0.341956002,0.0124524786,0.317549593,0.366362412,0.0887607846,-2.84638473,8.17992614,-18.8787454,13.1859759,0.119396997
-1.26066667,0.3965,0.341513049,0.0124061897,0.317197364,0.365828734,0.0881531685,-2.89499776,8.20723975,-18.9808921,13.1908966,0.119550324
-1.22,0.3965,0.341082322,0.012377517,0.316822834,0.365341809,0.0876501831,-2.9389721,8.24664401,-19.1020974,13.2241532,0.119860048
-1.17933333,0.3965,0.340660378,0.0123640477,0.31642729,0.364893466,0.0872319777,-2.9786491,8.29577159,-19.2380626,13.2807645,0.120288025
-1.13866667,0.3965,0.340243772,0.0123627431,0.316013241,0.364474304,0.0868739931,-3.01437008,8.35200947,-19.3840078,13.3552677,0.120791914
-1.098,0.3965,0.339829062,0.0123700451,0.315584219,0.364073905,0.0865478145,-3.0464764,8.41261284,-19.5348946,13.4419418,0.121326815
-1.05733333,0.3965,0.339412803,0.0123820065,0.315144516,0.36368109,0.0862222052,-3.0753094,8.47482488,-19.6856609,13.5350421,0.12184697
-1.01666667,0.3965,0.338991552,0.0123944393,0.314698897,0.363284206,0.0858642713,-3.10121043,8.53599959,-19.8314622,13.6290413,0.122307531
-0.976,0.3965,0.338561864,0.0124030746,0.314252284,0.362871443,0.0854407231,-3.12452082,8.59372727,-19.9679168,13.7188751,0.122666361
-0.935333333,0.3965,0.338120296,0.0124037329,0.313809426,0.362431165,0.0849192102,-3.14558192,8.64596417,-20.0913603,13.8001965,0.122885915
-0.894666667,0.3965,0.337663403,0.0123925034,0.313374543,0.361952264,0.0842697298,-3.16473508,8.69116958,-20.1991144,13.8696443,0.122935232
-0.854,0.3965,0.337187743,0.0123659391,0.312950948,0.361424539,0.0834661222,-3.18232163,8.72845508,-20.2897792,13.925136,0.122792089
-0.813333333,0.3965,0.336689871,0.0123212717,0.312540623,0.36083912,0.0824876816,-3.19868293,8.75775068,-20.3635588,13.966193,0.122445356
-0.772666667,0.3965,0.336166344,0.0122566587,0.312143735,0.360188954,0.0813209221,-3.21416031,8.77999272,-20.4226298,13.9943092,0.121897563
-0.732,0.3965,0.335613717,0.0121714769,0.311758061,0.359469374,0.079961541,-3.22909512,8.79733609,-20.471557,14.0133668,0.121167635
-0.691333333,0.3965,0.335028548,0.0120666762,0.311378297,0.358678799,0.0784166148,-3.2438287,8.81338892,-20.5177536,14.0300962,0.120293651
-0.650666667,0.3965,0.334407391,0.0119452123,0.310995205,0.357819577,0.0767070396,-3.2587024,8.83346046,-20.5719668,14.054562,0.119335363
-0.61,0.3965,0.333746803,0.0118125684,0.310594595,0.356899012,0.0748701774,-3.27405756,8.86479978,-20.6487459,14.1006307,0.118376017
-0.569333333,0.3965,0.333043341,0.0116773685,0.310156119,0.355930563,0.0729625563,-3.29023552,8.91678559,-20.7668141,14.1863431,0.117522798
-0.528666667,0.3965,0.33229356,0.0115520484,0.309651962,0.354935159,0.0710622845,-3.30757762,9.0010064,-20.949226,14.3340707,0.116905034
-0.488,0.3965,0.331494017,0.0114535036,0.309045563,0.353942472,0.0692705229,-3.32642522,9.13115388,-21.223158,14.5703075,0.116669232
-0.447333333,0.3965,0.330641268,0.0114035415,0.308290738,0.352991799,0.0677109371,-3.34711965,9.32265315,-21.6191841,14.9249448,0.116970291
-0.406666667,0.3965,0.329731869,0.0114288639,0.307331708,0.352132031,0.0665256492,-3.37000225,9.59198916,-22.1699556,15.429951,0.117958983
-0.366,0.3965,0.328762377,0.0115602437,0.306104715,0.351420038,0.0658661943,-3.39541438,9.95576664,-22.9083584,16.1175297,0.119767048
-0.325333333,0.3965,0.327729346,0.0118306402,0.304541718,0.350916975,0.0658789317,-3.42369737,10.429644,-23.865424,17.0180293,0.122492556
-0.284666667,0.3965,0.326629335,0.012272337,0.302575996,0.350682673,0.0666866187,-3.45519256,11.0273613,-25.0684235,18.1580384,0.126188846
-0.244,0.3965,0.325458898,0.0129137124,0.300148487,0.350769309,0.0683706981,-3.49024131,11.7600802,-26.539575,19.5590924,0.130859758
-0.203333333,0.3965,0.324214592,0.0137766417,0.29721287,0.351216314,0.0709601881,-3.52918495,12.6361615,-28.2956063,21.2372364,0.136462018
-0.162666667,0.3965,0.322892973,0.014875385,0.293737754,0.352048192,0.0744310657,-3.57236483,13.6613594,-30.3481372,23.2034075,0.142913552
-0.122,0.3965,0.321490598,0.0162171461,0.289705575,0.35327562,0.0787155169,-3.62012229,14.8393028,-32.7046214,25.4643768,0.150105084
-0.0813333333,0.3965,0.320004022,0.0178037775,0.285109259,0.354898784,0.0837166335,-3.67279868,16.1720924,-35.3695174,28.0239201,0.157912263
-0.0406666667,0.3965,0.318429801,0.0196338338,0.279948194,0.356911409,0.0893234044,-3.73073533,17.660874,-38.3454122,30.8839416,0.166206292
0,0.3965,0.320558767,0.0198343807,0.281684095,0.359433438,0.0997399303,0,0,0,0,0
0.0406666667,0.3965,0.325891272,0.0298100864,0.267464576,0.384317968,0.135619891,3.73073533,17.660874,-30.8839416,38.3454122,0.166206292
0.0813333333,0.3965,0.327349619,0.0272929281,0.273856463,0.380842775,0.128336363,3.67279868,16.1720924,-28.0239201,35.3695174,0.157912263
0.122,0.3965,0.328730842,0.0250221762,0.279688278,0.377773406,0.12145377,3.62012229,14.8393028,-25.4643768,32.7046214,0.150105084
0.162666667,0.3965,0.330037703,0.0229949129,0.284968502,0.375106904,0.115058257,3.57236483,13.6613594,-23.2034075,30.3481372,0.142913552
0.203333333,0.3965,0.331272962,0.0212070497,0.289707908,0.372838016,0.109232443,3.52918495,12.6361615,-21.2372364,28.2956063,0.136462018
0.244,0.3965,0.332439381,0.0196526277,0.293920938,0.370957823,0.104049388,3.49024131,11.7600802,-19.5590924,26.539575,0.130859758
0.284666667,0.3965,0.33353972,0.0183230522,0.297627198,0.369452242,0.0995655836,3.45519256,11.0273613,-18.1580384,25.0684235,0.126188846
0.325333333,0.3965,0.334576741,0.0172064023,0.300852812,0.36830067,0.0958138681,3.42369737,10.429644,-17.0180293,23.865424,0.122492556
0.366,0.3965,0.335553206,0.0162870136,0.303631245,0.367475166,0.0927976629,3.39541438,9.95576664,-16.1175297,22.9083584,0.119767048
0.406666667,0.3965,0.336471874,0.015545524,0.306003207,0.366940541,0.0904880905,3.37000225,9.59198916,-15.429951,22.1699556,0.117958983
0.447333333,0.3965,0.337335508,0.0149594839,0.308015458,0.366655557,0.0888250964,3.34711965,9.32265315,-14.9249448,21.6191841,0.116970291
0.488,0.3965,0.338146868,0.014504471,0.309718627,0.366575109,0.0877227024,3.32642522,9.13115388,-14.5703075,21.223158,0.116669232
0.528666667,0.3965,0.338908716,0.0141554944,0.311164457,0.366652975,0.0870773509,3.30757762,9.0010064,-14.3340707,20.949226,0.116905034
0.569333333,0.3965,0.339623812,0.0138884026,0.312403043,0.366844581,0.086777544,3.29023552,8.91678559,-14.1863431,20.7668141,0.117522798
0.61,0.3965,0.340294918,0.0136810482,0.313480557,0.36710928,0.0867129376,3.27405756,8.86479978,-14.1006307,20.6487459,0.118376017
0.650666667,0.3965,0.340924796,0.0135140745,0.314437696,0.367411895,0.0867816012,3.2587024,8.83346046,-14.054562,20.5719668,0.119335363
0.691333333,0.3965,0.341516205,0.0133713099,0.315308919,0.367723491,0.0868949193,3.2438287,8.81338892,-14.0300962,20.5177536,0.120293651
0.732,0.3965,0.342071908,0.0132398398,0.316122298,0.368021517,0.0869802413,3.22909512,8.79733609,-14.0133668,20.471557,0.121167635
0.772666667,0.3965,0.342594665,0.0131098543,0.316899822,0.368289507,0.0869817352,3.21416031,8.77999272,-13.9943092,20.4226298,0.121897563
0.813333333,0.3965,0.343087237,0.0129743688,0.317657942,0.368516533,0.0868599959,3.19868293,8.75775068,-13.966193,20.3635588,0.122445356
0.854,0.3965,0.343552386,0.0128288917,0.318408221,0.368696552,0.0865909036,3.18232163,8.72845508,-13.925136,20.2897792,0.122792089
0.894666667,0.3965,0.343992873,0.0126710851,0.319158003,0.368827744,0.0861641011,3.16473508,8.69116958,-13.8696443,20.1991144,0.122935232
0.935333333,0.3965,0.344411459,0.0125004467,0.319911034,0.368911885,0.0855813385,3.14558192,8.64596417,-13.8001965,20.0913603,0.122885915
0.976,0.3965,0.344810905,0.0123180221,0.320668026,0.368953785,0.0848548242,3.12452082,8.59372727,-13.7188751,19.9679168,0.122666361
1.01666667,0.3965,0.345193972,0.0121261478,0.32142716,0.368960785,0.0840056432,3.10121043,8.53599959,-13.6290413,19.8314622,0.122307531
1.05733333,0.3965,0.345563422,0.0119282187,0.322184543,0.368942301,0.0830622505,3.0753094,8.47482488,-13.5350421,19.6856609,0.12184697
1.098,0.3965,0.345922015,0.011728472,0.322934632,0.368909398,0.0820590074,3.0464764,8.41261284,-13.4419418,19.5348946,0.121326815
1.13866667,0.3965,0.346272513,0.0115317745,0.32367065,0.368874375,0.08103471,3.01437008,8.35200947,-13.3552677,19.3840078,0.120791914
1.17933333,0.3965,0.346617676,0.011343406,0.324385009,0.368850343,0.0800310521,2.9786491,8.29577159,-13.2807645,19.2380626,0.120288025
1.22,0.3965,0.346960266,0.0111688281,0.325069765,0.368850767,0.0790909702,2.9389721,8.24664401,-13.2241532,19.1020974,0.119860048
1.26066667,0.3965,0.347303044,0.0110134361,0.325717106,0.368888982,0.0782568467,2.89499776,8.20723975,-13.1908966,18.9808921,0.119550324
1.30133333,0.3965,0.347648772,0.0108822963,0.326319863,0.36897768,0.0775685858,2.84638473,8.17992614,-13.1859759,18.8787454,0.119396997
1.342,0.3965,0.348000209,0.0107798775,0.326872038,0.369128381,0.0770616357,2.79279166,8.16672144,-13.2136882,18.7992715,0.119432533
1.38266667,0.3965,0.348360118,0.0107097971,0.327369302,0.369350935,0.0767650881,2.7338772,8.16920809,-13.2774764,18.7452309,0.119682465
1.42333333,0.3965,0.34873126,0.0106746039,0.327809421,0.369653099,0.0767000363,2.66930003,8.18846927,-13.3798048,18.7184049,0.120164467
1.464,0.3965,0.349116395,0.0106756261,0.328192553,0.370040238,0.0768783859,2.59871878,8.22505413,-13.5220911,18.7195286,0.120887837
1.50466667,0.3965,0.349518286,0.0107129051,0.328521377,0.370515194,0.0773022885,2.52179213,8.27897564,-13.704702,18.7482862,0.121853453
1.54533333,0.3965,0.349939692,0.0107852261,0.328801037,0.371078346,0.0779642909,2.43817871,8.34974162,-13.9270141,18.8033716,0.123054211
1.586,0.3965,0.350383375,0.0108902454,0.329038886,0.371727864,0.0788481979,2.34753721,8.43641671,-14.1875357,18.8826101,0.124475928
1.62666667,0.3965,0.350852097,0.0110246977,0.329244086,0.372460107,0.0799305467,2.24952625,8.53771056,-14.484079,18.9831315,0.126098637
1.66733333,0.3965,0.351348617,0.0111846607,0.329427085,0.37327015,0.0811825259,2.14380452,8.65208576,-14.813972,19.101581,0.127898187
1.708,0.3965,0.351875699,0.0113658509,0.32959904,0.374152357,0.0825721486,2.03003065,8.77787889,-15.1742958,19.2343571,0.129848047
1.74866667,0.3965,0.352436102,0.0115639268,0.329771222,0.375100982,0.0840665077,1.90786331,8.91342861,-15.5621358,19.3778624,0.131921224
1.78933333,0.3965,0.353032588,0.0117747853,0.329954432,0.376110743,0.0856339924,1.77696116,9.05720624,-15.9748369,19.5287592,0.134092229
1.83,0.3965,0.353667917,0.011994842,0.330158459,0.377177376,0.0872463941,1.63698284,9.20794571,-16.4102591,19.6842248,0.136339025
